252.197;-111.774;84.6782;0;
253.521;-79.1488;83.2574;0;
253.541;-38.957;82.8739;0;
254.723;-6.35614;83.2384;0;
255.463;32.0327;84.5083;0;
260.835;66.8426;91.782;0;
253.583;107.655;81.205;0;
-58.5372;-219.139;-125.776;-90;
-13.2768;-222.51;-124.553;-90;
28.7356;-220.897;-125.039;-90;
75.4401;-221.009;-124.959;-90;
-50.4167;229.028;-123.043;90;
-11.3914;226.018;-123.105;90;
33.9995;226.146;-124.289;90;
78.4906;223.508;-125.011;90;
